migration_year,current_state,prev_state,migration
2018,Alabama,Alabama,N/A
2018,Alabama,Alaska,419
2018,Alabama,Arizona,1915
2018,Alabama,Arkansas,1051
2018,Alabama,California,2659
2018,Alabama,Colorado,1672
2018,Alabama,Connecticut,747
2018,Alabama,Delaware,826
2018,Alabama,District of Columbia ,0
2018,Alabama,Florida,14298
2018,Alabama,Georgia,18433
2018,Alabama,Hawaii,627
2018,Alabama,Idaho,0
2018,Alabama,Illinois,3310
2018,Alabama,Indiana,1874
2018,Alabama,Iowa,704
2018,Alabama,Kansas,357
2018,Alabama,Kentucky,4216
2018,Alabama,Louisiana,2837
2018,Alabama,Maine,0
2018,Alabama,Maryland,493
2018,Alabama,Massachusetts,445
2018,Alabama,Michigan,2231
2018,Alabama,Minnesota,915
2018,Alabama,Mississippi,7653
2018,Alabama,Missouri,1851
2018,Alabama,Montana,76
2018,Alabama,Nebraska,756
2018,Alabama,Nevada,97
2018,Alabama,New Hampshire,0
2018,Alabama,New Jersey,1213
2018,Alabama,New Mexico,58
2018,Alabama,New York,3226
2018,Alabama,North Carolina,2224
2018,Alabama,North Dakota,0
2018,Alabama,Ohio,1299
2018,Alabama,Oklahoma,931
2018,Alabama,Oregon,0
2018,Alabama,Pennsylvania,1771
2018,Alabama,Rhode Island,0
2018,Alabama,South Carolina,1218
2018,Alabama,South Dakota,281
2018,Alabama,Tennessee,12228
2018,Alabama,Texas,5719
2018,Alabama,Utah,79
2018,Alabama,Vermont,0
2018,Alabama,Virginia,5221
2018,Alabama,Washington,2125
2018,Alabama,West Virginia,176
2018,Alabama,Wisconsin,996
2018,Alabama,Wyoming,74
2018,Alaska,Alabama,518
2018,Alaska,Alaska,N/A
2018,Alaska,Arizona,910
2018,Alaska,Arkansas,722
2018,Alaska,California,3455
2018,Alaska,Colorado,1847
2018,Alaska,Connecticut,0
2018,Alaska,Delaware,0
2018,Alaska,District of Columbia ,74
2018,Alaska,Florida,1172
2018,Alaska,Georgia,565
2018,Alaska,Hawaii,1029
2018,Alaska,Idaho,497
2018,Alaska,Illinois,1024
2018,Alaska,Indiana,165
2018,Alaska,Iowa,26
2018,Alaska,Kansas,800
2018,Alaska,Kentucky,162
2018,Alaska,Louisiana,83
2018,Alaska,Maine,16
2018,Alaska,Maryland,548
2018,Alaska,Massachusetts,170
2018,Alaska,Michigan,791
2018,Alaska,Minnesota,586
2018,Alaska,Mississippi,330
2018,Alaska,Missouri,938
2018,Alaska,Montana,534
2018,Alaska,Nebraska,413
2018,Alaska,Nevada,2013
2018,Alaska,New Hampshire,0
2018,Alaska,New Jersey,335
2018,Alaska,New Mexico,489
2018,Alaska,New York,380
2018,Alaska,North Carolina,1676
2018,Alaska,North Dakota,210
2018,Alaska,Ohio,176
2018,Alaska,Oklahoma,184
2018,Alaska,Oregon,1896
2018,Alaska,Pennsylvania,111
2018,Alaska,Rhode Island,38
2018,Alaska,South Carolina,389
2018,Alaska,South Dakota,175
2018,Alaska,Tennessee,171
2018,Alaska,Texas,2322
2018,Alaska,Utah,410
2018,Alaska,Vermont,5
2018,Alaska,Virginia,654
2018,Alaska,Washington,2558
2018,Alaska,West Virginia,0
2018,Alaska,Wisconsin,340
2018,Alaska,Wyoming,192
2018,Arizona,Alabama,2801
2018,Arizona,Alaska,2743
2018,Arizona,Arizona,N/A
2018,Arizona,Arkansas,1487
2018,Arizona,California,68516
2018,Arizona,Colorado,11517
2018,Arizona,Connecticut,503
2018,Arizona,Delaware,49
2018,Arizona,District of Columbia ,26
2018,Arizona,Florida,6701
2018,Arizona,Georgia,3149
2018,Arizona,Hawaii,591
2018,Arizona,Idaho,2733
2018,Arizona,Illinois,13247
2018,Arizona,Indiana,2555
2018,Arizona,Iowa,3049
2018,Arizona,Kansas,3802
2018,Arizona,Kentucky,1265
2018,Arizona,Louisiana,1416
2018,Arizona,Maine,353
2018,Arizona,Maryland,2955
2018,Arizona,Massachusetts,1299
2018,Arizona,Michigan,4477
2018,Arizona,Minnesota,6206
2018,Arizona,Mississippi,1780
2018,Arizona,Missouri,4476
2018,Arizona,Montana,1419
2018,Arizona,Nebraska,1663
2018,Arizona,Nevada,8057
2018,Arizona,New Hampshire,1500
2018,Arizona,New Jersey,4084
2018,Arizona,New Mexico,6866
2018,Arizona,New York,5281
2018,Arizona,North Carolina,6587
2018,Arizona,North Dakota,2169
2018,Arizona,Ohio,6322
2018,Arizona,Oklahoma,2530
2018,Arizona,Oregon,13697
2018,Arizona,Pennsylvania,3692
2018,Arizona,Rhode Island,323
2018,Arizona,South Carolina,2252
2018,Arizona,South Dakota,913
2018,Arizona,Tennessee,1291
2018,Arizona,Texas,20245
2018,Arizona,Utah,5828
2018,Arizona,Vermont,37
2018,Arizona,Virginia,4956
2018,Arizona,Washington,17560
2018,Arizona,West Virginia,29
2018,Arizona,Wisconsin,7788
2018,Arizona,Wyoming,929
2018,Arkansas,Alabama,438
2018,Arkansas,Alaska,413
2018,Arkansas,Arizona,602
2018,Arkansas,Arkansas,N/A
2018,Arkansas,California,3728
2018,Arkansas,Colorado,3255
2018,Arkansas,Connecticut,159
2018,Arkansas,Delaware,126
2018,Arkansas,District of Columbia ,0
2018,Arkansas,Florida,3966
2018,Arkansas,Georgia,929
2018,Arkansas,Hawaii,468
2018,Arkansas,Idaho,0
2018,Arkansas,Illinois,3359
2018,Arkansas,Indiana,1241
2018,Arkansas,Iowa,119
2018,Arkansas,Kansas,1072
2018,Arkansas,Kentucky,831
2018,Arkansas,Louisiana,2311
2018,Arkansas,Maine,27
2018,Arkansas,Maryland,470
2018,Arkansas,Massachusetts,139
2018,Arkansas,Michigan,584
2018,Arkansas,Minnesota,196
2018,Arkansas,Mississippi,2568
2018,Arkansas,Missouri,9400
2018,Arkansas,Montana,76
2018,Arkansas,Nebraska,76
2018,Arkansas,Nevada,84
2018,Arkansas,New Hampshire,156
2018,Arkansas,New Jersey,277
2018,Arkansas,New Mexico,214
2018,Arkansas,New York,139
2018,Arkansas,North Carolina,638
2018,Arkansas,North Dakota,225
2018,Arkansas,Ohio,857
2018,Arkansas,Oklahoma,8490
2018,Arkansas,Oregon,254
2018,Arkansas,Pennsylvania,860
2018,Arkansas,Rhode Island,0
2018,Arkansas,South Carolina,121
2018,Arkansas,South Dakota,146
2018,Arkansas,Tennessee,5492
2018,Arkansas,Texas,15531
2018,Arkansas,Utah,712
2018,Arkansas,Vermont,0
2018,Arkansas,Virginia,900
2018,Arkansas,Washington,1328
2018,Arkansas,West Virginia,72
2018,Arkansas,Wisconsin,130
2018,Arkansas,Wyoming,0
2018,California,Alabama,4591
2018,California,Alaska,2155
2018,California,Arizona,33670
2018,California,Arkansas,2573
2018,California,California,N/A
2018,California,Colorado,18755
2018,California,Connecticut,6366
2018,California,Delaware,1143
2018,California,District of Columbia ,5063
2018,California,Florida,22464
2018,California,Georgia,11753
2018,California,Hawaii,12848
2018,California,Idaho,4224
2018,California,Illinois,22165
2018,California,Indiana,6313
2018,California,Iowa,2461
2018,California,Kansas,4826
2018,California,Kentucky,2010
2018,California,Louisiana,4441
2018,California,Maine,1294
2018,California,Maryland,11042
2018,California,Massachusetts,17529
2018,California,Michigan,10335
2018,California,Minnesota,6221
2018,California,Mississippi,2393
2018,California,Missouri,7981
2018,California,Montana,2481
2018,California,Nebraska,3619
2018,California,Nevada,22433
2018,California,New Hampshire,682
2018,California,New Jersey,11666
2018,California,New Mexico,3822
2018,California,New York,34848
2018,California,North Carolina,11400
2018,California,North Dakota,1909
2018,California,Ohio,13999
2018,California,Oklahoma,4901
2018,California,Oregon,24050
2018,California,Pennsylvania,11848
2018,California,Rhode Island,1738
2018,California,South Carolina,4896
2018,California,South Dakota,1296
2018,California,Tennessee,8060
2018,California,Texas,37810
2018,California,Utah,9440
2018,California,Vermont,1641
2018,California,Virginia,17725
2018,California,Washington,38007
2018,California,West Virginia,1246
2018,California,Wisconsin,5364
2018,California,Wyoming,1526
2018,Colorado,Alabama,3597
2018,Colorado,Alaska,2102
2018,Colorado,Arizona,7987
2018,Colorado,Arkansas,1442
2018,Colorado,California,28288
2018,Colorado,Colorado,N/A
2018,Colorado,Connecticut,1498
2018,Colorado,Delaware,190
2018,Colorado,District of Columbia ,1119
2018,Colorado,Florida,14017
2018,Colorado,Georgia,8239
2018,Colorado,Hawaii,3356
2018,Colorado,Idaho,1268
2018,Colorado,Illinois,7783
2018,Colorado,Indiana,2945
2018,Colorado,Iowa,2385
2018,Colorado,Kansas,5071
2018,Colorado,Kentucky,2754
2018,Colorado,Louisiana,1216
2018,Colorado,Maine,912
2018,Colorado,Maryland,3454
2018,Colorado,Massachusetts,3949
2018,Colorado,Michigan,4253
2018,Colorado,Minnesota,5208
2018,Colorado,Mississippi,597
2018,Colorado,Missouri,6803
2018,Colorado,Montana,3731
2018,Colorado,Nebraska,6025
2018,Colorado,Nevada,3455
2018,Colorado,New Hampshire,183
2018,Colorado,New Jersey,1780
2018,Colorado,New Mexico,11444
2018,Colorado,New York,6362
2018,Colorado,North Carolina,6336
2018,Colorado,North Dakota,1118
2018,Colorado,Ohio,3169
2018,Colorado,Oklahoma,5956
2018,Colorado,Oregon,2890
2018,Colorado,Pennsylvania,4701
2018,Colorado,Rhode Island,706
2018,Colorado,South Carolina,3203
2018,Colorado,South Dakota,2176
2018,Colorado,Tennessee,1444
2018,Colorado,Texas,26930
2018,Colorado,Utah,4833
2018,Colorado,Vermont,1043
2018,Colorado,Virginia,9260
2018,Colorado,Washington,6686
2018,Colorado,West Virginia,238
2018,Colorado,Wisconsin,3100
2018,Colorado,Wyoming,1951
2018,Connecticut,Alabama,1054
2018,Connecticut,Alaska,8
2018,Connecticut,Arizona,1204
2018,Connecticut,Arkansas,51
2018,Connecticut,California,3870
2018,Connecticut,Colorado,1105
2018,Connecticut,Connecticut,N/A
2018,Connecticut,Delaware,1015
2018,Connecticut,District of Columbia ,506
2018,Connecticut,Florida,4563
2018,Connecticut,Georgia,2606
2018,Connecticut,Hawaii,472
2018,Connecticut,Idaho,0
2018,Connecticut,Illinois,1513
2018,Connecticut,Indiana,237
2018,Connecticut,Iowa,86
2018,Connecticut,Kansas,79
2018,Connecticut,Kentucky,233
2018,Connecticut,Louisiana,597
2018,Connecticut,Maine,1342
2018,Connecticut,Maryland,1182
2018,Connecticut,Massachusetts,7630
2018,Connecticut,Michigan,819
2018,Connecticut,Minnesota,106
2018,Connecticut,Mississippi,0
2018,Connecticut,Missouri,69
2018,Connecticut,Montana,35
2018,Connecticut,Nebraska,0
2018,Connecticut,Nevada,149
2018,Connecticut,New Hampshire,939
2018,Connecticut,New Jersey,4573
2018,Connecticut,New Mexico,0
2018,Connecticut,New York,27361
2018,Connecticut,North Carolina,1145
2018,Connecticut,North Dakota,0
2018,Connecticut,Ohio,1410
2018,Connecticut,Oklahoma,172
2018,Connecticut,Oregon,642
2018,Connecticut,Pennsylvania,3446
2018,Connecticut,Rhode Island,2136
2018,Connecticut,South Carolina,1811
2018,Connecticut,South Dakota,0
2018,Connecticut,Tennessee,743
2018,Connecticut,Texas,4044
2018,Connecticut,Utah,1305
2018,Connecticut,Vermont,595
2018,Connecticut,Virginia,2294
2018,Connecticut,Washington,1062
2018,Connecticut,West Virginia,181
2018,Connecticut,Wisconsin,328
2018,Connecticut,Wyoming,0
2018,Deleware,Alabama,39
2018,Deleware,Alaska,0
2018,Deleware,Arizona,115
2018,Deleware,Arkansas,0
2018,Deleware,California,551
2018,Deleware,Colorado,0
2018,Deleware,Connecticut,487
2018,Deleware,Delaware,N/A
2018,Deleware,District of Columbia ,136
2018,Deleware,Florida,1122
2018,Deleware,Georgia,118
2018,Deleware,Hawaii,0
2018,Deleware,Idaho,0
2018,Deleware,Illinois,191
2018,Deleware,Indiana,50
2018,Deleware,Iowa,205
2018,Deleware,Kansas,747
2018,Deleware,Kentucky,94
2018,Deleware,Louisiana,468
2018,Deleware,Maine,101
2018,Deleware,Maryland,5639
2018,Deleware,Massachusetts,481
2018,Deleware,Michigan,153
2018,Deleware,Minnesota,0
2018,Deleware,Mississippi,148
2018,Deleware,Missouri,0
2018,Deleware,Montana,0
2018,Deleware,Nebraska,86
2018,Deleware,Nevada,0
2018,Deleware,New Hampshire,157
2018,Deleware,New Jersey,6112
2018,Deleware,New Mexico,30
2018,Deleware,New York,2907
2018,Deleware,North Carolina,586
2018,Deleware,North Dakota,167
2018,Deleware,Ohio,446
2018,Deleware,Oklahoma,0
2018,Deleware,Oregon,0
2018,Deleware,Pennsylvania,9991
2018,Deleware,Rhode Island,187
2018,Deleware,South Carolina,470
2018,Deleware,South Dakota,0
2018,Deleware,Tennessee,103
2018,Deleware,Texas,378
2018,Deleware,Utah,99
2018,Deleware,Vermont,305
2018,Deleware,Virginia,1458
2018,Deleware,Washington,0
2018,Deleware,West Virginia,124
2018,Deleware,Wisconsin,0
2018,Deleware,Wyoming,0
2018,District of Columbia ,Alabama,174
2018,District of Columbia ,Alaska,0
2018,District of Columbia ,Arizona,204
2018,District of Columbia ,Arkansas,0
2018,District of Columbia ,California,3803
2018,District of Columbia ,Colorado,336
2018,District of Columbia ,Connecticut,262
2018,District of Columbia ,Delaware,182
2018,District of Columbia ,District of Columbia ,N/A
2018,District of Columbia ,Florida,1789
2018,District of Columbia ,Georgia,647
2018,District of Columbia ,Hawaii,124
2018,District of Columbia ,Idaho,0
2018,District of Columbia ,Illinois,1066
2018,District of Columbia ,Indiana,146
2018,District of Columbia ,Iowa,162
2018,District of Columbia ,Kansas,0
2018,District of Columbia ,Kentucky,110
2018,District of Columbia ,Louisiana,0
2018,District of Columbia ,Maine,61
2018,District of Columbia ,Maryland,12735
2018,District of Columbia ,Massachusetts,1664
2018,District of Columbia ,Michigan,486
2018,District of Columbia ,Minnesota,143
2018,District of Columbia ,Mississippi,146
2018,District of Columbia ,Missouri,201
2018,District of Columbia ,Montana,92
2018,District of Columbia ,Nebraska,0
2018,District of Columbia ,Nevada,36
2018,District of Columbia ,New Hampshire,130
2018,District of Columbia ,New Jersey,2382
2018,District of Columbia ,New Mexico,0
2018,District of Columbia ,New York,4642
2018,District of Columbia ,North Carolina,1026
2018,District of Columbia ,North Dakota,0
2018,District of Columbia ,Ohio,1592
2018,District of Columbia ,Oklahoma,0
2018,District of Columbia ,Oregon,80
2018,District of Columbia ,Pennsylvania,1617
2018,District of Columbia ,Rhode Island,87
2018,District of Columbia ,South Carolina,408
2018,District of Columbia ,South Dakota,0
2018,District of Columbia ,Tennessee,690
2018,District of Columbia ,Texas,1036
2018,District of Columbia ,Utah,215
2018,District of Columbia ,Vermont,213
2018,District of Columbia ,Virginia,7773
2018,District of Columbia ,Washington,387
2018,District of Columbia ,West Virginia,294
2018,District of Columbia ,Wisconsin,346
2018,District of Columbia ,Wyoming,68
2018,Florida,Alabama,12870
2018,Florida,Alaska,1388
2018,Florida,Arizona,4542
2018,Florida,Arkansas,3239
2018,Florida,California,26888
2018,Florida,Colorado,15746
2018,Florida,Connecticut,18291
2018,Florida,Delaware,4124
2018,Florida,District of Columbia ,983
2018,Florida,Florida,N/A
2018,Florida,Georgia,35350
2018,Florida,Hawaii,3008
2018,Florida,Idaho,1594
2018,Florida,Illinois,27622
2018,Florida,Indiana,11784
2018,Florida,Iowa,3538
2018,Florida,Kansas,2970
2018,Florida,Kentucky,11330
2018,Florida,Louisiana,4389
2018,Florida,Maine,2783
2018,Florida,Maryland,15173
2018,Florida,Massachusetts,20314
2018,Florida,Michigan,20852
2018,Florida,Minnesota,6820
2018,Florida,Mississippi,2984
2018,Florida,Missouri,9774
2018,Florida,Montana,1007
2018,Florida,Nebraska,3893
2018,Florida,Nevada,3772
2018,Florida,New Hampshire,5137
2018,Florida,New Jersey,30105
2018,Florida,New Mexico,2558
2018,Florida,New York,63033
2018,Florida,North Carolina,26708
2018,Florida,North Dakota,1485
2018,Florida,Ohio,22452
2018,Florida,Oklahoma,3190
2018,Florida,Oregon,3639
2018,Florida,Pennsylvania,31712
2018,Florida,Rhode Island,4219
2018,Florida,South Carolina,15250
2018,Florida,South Dakota,3062
2018,Florida,Tennessee,13285
2018,Florida,Texas,24197
2018,Florida,Utah,3558
2018,Florida,Vermont,1723
2018,Florida,Virginia,31798
2018,Florida,Washington,9045
2018,Florida,West Virginia,5760
2018,Florida,Wisconsin,7573
2018,Florida,Wyoming,744
2018,Georgia,Alabama,15589
2018,Georgia,Alaska,917
2018,Georgia,Arizona,2255
2018,Georgia,Arkansas,1900
2018,Georgia,California,16745
2018,Georgia,Colorado,3497
2018,Georgia,Connecticut,5574
2018,Georgia,Delaware,520
2018,Georgia,District of Columbia ,571
2018,Georgia,Florida,51020
2018,Georgia,Georgia,N/A
2018,Georgia,Hawaii,2335
2018,Georgia,Idaho,193
2018,Georgia,Illinois,6146
2018,Georgia,Indiana,4151
2018,Georgia,Iowa,1995
2018,Georgia,Kansas,1110
2018,Georgia,Kentucky,2027
2018,Georgia,Louisiana,3082
2018,Georgia,Maine,89
2018,Georgia,Maryland,5797
2018,Georgia,Massachusetts,2577
2018,Georgia,Michigan,5592
2018,Georgia,Minnesota,1042
2018,Georgia,Mississippi,2967
2018,Georgia,Missouri,2889
2018,Georgia,Montana,1018
2018,Georgia,Nebraska,2097
2018,Georgia,Nevada,674
2018,Georgia,New Hampshire,103
2018,Georgia,New Jersey,9055
2018,Georgia,New Mexico,1619
2018,Georgia,New York,10754
2018,Georgia,North Carolina,16957
2018,Georgia,North Dakota,364
2018,Georgia,Ohio,6935
2018,Georgia,Oklahoma,3297
2018,Georgia,Oregon,909
2018,Georgia,Pennsylvania,4527
2018,Georgia,Rhode Island,196
2018,Georgia,South Carolina,16328
2018,Georgia,South Dakota,522
2018,Georgia,Tennessee,18283
2018,Georgia,Texas,22746
2018,Georgia,Utah,1123
2018,Georgia,Vermont,431
2018,Georgia,Virginia,6992
2018,Georgia,Washington,3520
2018,Georgia,West Virginia,1277
2018,Georgia,Wisconsin,2627
2018,Georgia,Wyoming,1339
2018,Hawaii,Alabama,484
2018,Hawaii,Alaska,1509
2018,Hawaii,Arizona,2167
2018,Hawaii,Arkansas,0
2018,Hawaii,California,10456
2018,Hawaii,Colorado,3164
2018,Hawaii,Connecticut,114
2018,Hawaii,Delaware,52
2018,Hawaii,District of Columbia ,768
2018,Hawaii,Florida,3085
2018,Hawaii,Georgia,2192
2018,Hawaii,Hawaii,N/A
2018,Hawaii,Idaho,1027
2018,Hawaii,Illinois,583
2018,Hawaii,Indiana,306
2018,Hawaii,Iowa,586
2018,Hawaii,Kansas,1385
2018,Hawaii,Kentucky,170
2018,Hawaii,Louisiana,320
2018,Hawaii,Maine,124
2018,Hawaii,Maryland,574
2018,Hawaii,Massachusetts,656
2018,Hawaii,Michigan,115
2018,Hawaii,Minnesota,363
2018,Hawaii,Mississippi,219
2018,Hawaii,Missouri,1129
2018,Hawaii,Montana,165
2018,Hawaii,Nebraska,481
2018,Hawaii,Nevada,502
2018,Hawaii,New Hampshire,0
2018,Hawaii,New Jersey,24
2018,Hawaii,New Mexico,122
2018,Hawaii,New York,1416
2018,Hawaii,North Carolina,843
2018,Hawaii,North Dakota,0
2018,Hawaii,Ohio,510
2018,Hawaii,Oklahoma,1172
2018,Hawaii,Oregon,1615
2018,Hawaii,Pennsylvania,580
2018,Hawaii,Rhode Island,0
2018,Hawaii,South Carolina,1072
2018,Hawaii,South Dakota,50
2018,Hawaii,Tennessee,723
2018,Hawaii,Texas,4180
2018,Hawaii,Utah,413
2018,Hawaii,Vermont,0
2018,Hawaii,Virginia,3987
2018,Hawaii,Washington,4351
2018,Hawaii,West Virginia,0
2018,Hawaii,Wisconsin,142
2018,Hawaii,Wyoming,178
2018,Idaho,Alabama,84
2018,Idaho,Alaska,1179
2018,Idaho,Arizona,3852
2018,Idaho,Arkansas,496
2018,Idaho,California,21018
2018,Idaho,Colorado,1505
2018,Idaho,Connecticut,1905
2018,Idaho,Delaware,0
2018,Idaho,District of Columbia ,0
2018,Idaho,Florida,1406
2018,Idaho,Georgia,436
2018,Idaho,Hawaii,0
2018,Idaho,Idaho,N/A
2018,Idaho,Illinois,120
2018,Idaho,Indiana,521
2018,Idaho,Iowa,178
2018,Idaho,Kansas,571
2018,Idaho,Kentucky,40
2018,Idaho,Louisiana,264
2018,Idaho,Maine,0
2018,Idaho,Maryland,75
2018,Idaho,Massachusetts,0
2018,Idaho,Michigan,212
2018,Idaho,Minnesota,631
2018,Idaho,Mississippi,209
2018,Idaho,Missouri,359
2018,Idaho,Montana,2880
2018,Idaho,Nebraska,146
2018,Idaho,Nevada,3736
2018,Idaho,New Hampshire,0
2018,Idaho,New Jersey,27
2018,Idaho,New Mexico,181
2018,Idaho,New York,2943
2018,Idaho,North Carolina,1331
2018,Idaho,North Dakota,261
2018,Idaho,Ohio,82
2018,Idaho,Oklahoma,795
